cue,anexo,nombre_estab,lat,lng,municipio,Provincia,nivel,sector de gestión,Matricula est 5to,coords,zona_id
202944,0,Colegio Nuevo Guido Spano,-34.5943579776,-58.4130849229,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,34.0,"(-34.594357977597106, -58.413084922938395)",S003456
200914,0,Inst. Natan Gesang,-34.5967606976,-58.4094857535,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,34.0,"(-34.5967606976285, -58.4094857534569)",S000007
202350,0,Esc. de Educación Media N° 05/19° E.Reingreso,-34.6639863606,-58.4490168327,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6639863606402, -58.4490168327429)",S000049
202306,0,Centro Educativo de Nivel Secundario N° 71,-34.6602938315,-58.4486190993,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6602938315103, -58.4486190993431)",S000049
201783,0,Esc. de Educacion Media N° 02/19° Arturo Jauretche,-34.6623263611,-58.4489651482,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6623263611281, -58.4489651481983)",S000049
201062,0,Esc. de Educacion Media N° 01/20° Biblioteca del Congreso de la Nación,-34.6749683583,-58.4922024113,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.674968358299196, -58.492202411289604)",S000647
202239,0,Esc. de Educacion Media N° 02/20°,-34.6760700729,-58.4863891679,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6760700729193, -58.486389167904996)",S000648
201128,0,Esc. de Educacion Media N° 01/13° Manuel Mujica Lainez,-34.6633412741,-58.4713030854,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6633412740941, -58.4713030854313)",S003457
201837,0,Centro Educativo de Nivel Secundario N° 67,-34.6859955793,-58.4674025056,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6859955792863, -58.467402505581596)",S000203
200286,0,Esc. de Educacion Media N° 04/21°,-34.6719353102,-58.4692907006,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6719353102357, -58.4692907006455)",S003458
200649,0,Esc. de Comercio N° 06 América,-34.6633412741,-58.4713030854,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6633412740941, -58.4713030854313)",S003457
202811,0,Centro Educativo de Nivel Secundario N° 91,-34.6627751677,-58.4819990861,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.662775167670496, -58.4819990860619)",S000649
201085,0,Esc. Técnica N° 13 Ing. José Luis Delpini,-34.6792999864,-58.4675021446,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6792999863855, -58.4675021446326)",S000204
200285,0,Esc. de Educacion Media N° 05/21° Juan Manuel Fangio,-34.6918115799,-58.467176103,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.691811579928896, -58.467176103022396)",S003459
202351,0,Esc. de Educación Media N° 06/21° E.Reingreso,-34.6852676578,-58.4587510019,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.685267657754395, -58.458751001871605)",S003460
202358,0,Centro Educativo de Nivel Secundario N° 77,-34.6607725094,-58.4280632133,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6607725093804, -58.428063213270796)",S003461
200637,0,Esc. de Comercio N° 12 Juan XXIII,-34.677558651,-58.4802574351,8,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6775586509795, -58.480257435116606)",S003462
203033,0,Esc. Superior de Educación Artística en Artes Visuales Lola Mora,-34.6850601836,-58.4645127637,8,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos - Superior No Universitario Común - Otros Servicios Educativos de la modalidad Común,Estatal,35.0,"(-34.685060183640296, -58.464512763650504)",S000203
201137,0,Esc. de Comercio N° 35 Leopoldo Marechal,-34.6852676578,-58.4587510019,8,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.685267657754395, -58.458751001871605)",S003460
200108,0,Centro Educativo de Nivel Secundario N° 14,-34.684787477,-58.4644862836,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6847874769808, -58.4644862836374)",S000203
202743,9,Programa Contextos de encierro Casa Lucero,-34.6642637707,-58.451589996,8,Ciudad Autonoma de Buenos Aires,Primario y Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6642637707165, -58.4515899959922)",S000049
202494,0,Bachillerato Popular de Adultos y Adolescentes MTR La Dignidad,-34.6661908542,-58.4414449555,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.6661908541982, -58.441444955462714)",S003463
202903,0,Esc. de Educación Media N° 01/21°,-34.6766596237,-58.4670598781,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6766596236657, -58.4670598780913)",S000204
202987,0,Escuela Técnica Universidad de Buenos Aires,-34.6791913019,-58.465338737,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.679191301942, -58.465338736996095)",S000204
202905,0,Esc. de Educación Media N° 06/19,-34.6550343189,-58.4396340567,8,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,35.0,"(-34.6550343189464, -58.4396340567165)",S003464
203017,0,UGEE Nº 22 Bachillerato Popular de Jóvenes y Adultos Sol del Sur,-34.662557537,-58.454135907,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.662557537025, -58.454135906973704)",S003465
203013,0,UGEE Nº 18 Bachillerato Popular de Jóvenes y Adultos Salvador Herrera - Puentes Solidadrios,-34.6766075325,-58.4952522259,8,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,35.0,"(-34.676607532492, -58.495252225933505)",S003466
201041,0,Colegio N° 04 Nicolás Avellaneda,-34.5839731038,-58.4348814085,14,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,54.0,"(-34.58397310383489, -58.434881408517896)",S003467
200950,0,Esc. de Comercio N° 31 Naciones Unidas,-34.5797724791,-58.4349697846,14,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,54.0,"(-34.579772479114, -58.434969784593896)",S000196
200808,0,Esc. Técnica N° 02 Osvaldo Magnasco,-34.5847793393,-58.4161779753,14,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,54.0,"(-34.5847793393162, -58.416177975279595)",S000030
201051,0,Esc. Técnica N° 03 María Sánchez de Thompson,-34.5747517995,-58.4363770374,14,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,54.0,"(-34.574751799477504, -58.4363770374206)",S000198
200390,0,Esc. de Comercio N° 26 Enrique de Vedia,-34.5852729893,-58.4104119607,14,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,54.0,"(-34.5852729893119, -58.4104119607356)",S003468
200708,0,Esc. Normal Superior en Lenguas Vivas Sofía Esther Broquen de Spangenberg,-34.5852729893,-58.4104119607,14,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Estatal,54.0,"(-34.5852729893119, -58.4104119607356)",S003468
201318,0,Esc. Técnica de Jardínería Cristóbal M. Hicken,-34.5820752004,-58.4165717072,14,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,54.0,"(-34.5820752004489, -58.4165717072073)",S000644
200320,0,Centro Educativo de Nivel Secundario N° 40,-34.5926680668,-58.4199956991,14,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,54.0,"(-34.5926680667772, -58.419995699105996)",S000048
200717,0,Esc. Normal Superior N° 06 Vicente Lopez y Planes,-34.5868976563,-58.4160897062,14,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Estatal,54.0,"(-34.586897656328304, -58.4160897061954)",S000030
202743,2,Programa Contextos de Encierro Instituto Agote,-34.5819789384,-58.4256174042,14,Ciudad Autonoma de Buenos Aires,Primario y Secundario de Jóvenes y Adultos,Estatal,54.0,"(-34.581978938386, -58.4256174042274)",S000197
202801,0,Servicio de Educación a Distancia  del Ejército (SEADE),-34.574260414,-58.4363411902,14,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Estatal,54.0,"(-34.5742604140177, -58.436341190169706)",S000198
202863,0,Servicio Abierto de Nivel Medio (SANM),-34.574260414,-58.4363411902,14,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,54.0,"(-34.5742604140177, -58.436341190169706)",S000198
201625,0,Centro Educativo de Nivel Secundario N° 38,-34.5847793393,-58.4161779764,14,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,54.0,"(-34.584779339316604, -58.4161779763696)",S000030
200835,0,Esc. de Educacion Media N° 07/09° María Claudia Falcone,-34.5873579707,-58.4220957516,14,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,54.0,"(-34.5873579707059, -58.4220957516079)",S000030
201266,0,Inst. San Pedro Nolasco,-34.6112055346,-58.4527449875,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6112055346078, -58.4527449874605)",S000666
201271,0,Inst. Profesional San José,-34.6140492866,-58.4553204311,6,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,51.0,"(-34.61404928662861, -58.4553204311028)",S000093
200755,0,Inst. Carlos Pellegrini,-34.6173568105,-58.4367464542,6,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos,Privado,51.0,"(-34.617356810475194, -58.4367464541909)",S000032
200753,0,Fundación Salottiana (Summa),-34.6145703066,-58.431496189,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Privado,51.0,"(-34.614570306634604, -58.4314961890086)",S000033
201270,0,Inst. Orsino,-34.6137763528,-58.4545008152,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común - Secundario de Jóvenes y Adultos",Privado,51.0,"(-34.6137763527958, -58.4545008151511)",S000093
201373,0,Inst. Guillermo Rawson,-34.6158749967,-58.4313406285,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6158749967192, -58.4313406284786)",S000033
200828,0,Inst. Monseñor Dillon,-34.6144757348,-58.4563787917,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6144757348172, -58.4563787917081)",S000093
201268,0,Inst. Redemptrix Captivorum,-34.6093643098,-58.4534564654,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6093643097987, -58.4534564653901)",S000666
201404,0,Inst. Privado Divino Rostro,-34.6054505981,-58.4385962124,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.605450598075, -58.4385962124296)",S000194
201269,0,Inst. Sta. Brígida,-34.61293437,-58.456504348,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6129343700143, -58.4565043480345)",S000093
201408,0,Escuela del Nuevo Sol,-34.6153785968,-58.4360620435,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6153785967679, -58.436062043498495)",S000032
200925,0,Inst. Argentino Excelsior,-34.624422151,-58.4503450343,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.624422151040605, -58.45034503433021)",S000667
200886,0,Inst. Calasanz,-34.6269049141,-58.4272397905,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6269049141127, -58.4272397904801)",S003469
201348,0,Inst. Gral. Justo José de Urquiza,-34.6235741315,-58.4452321376,6,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,51.0,"(-34.623574131477696, -58.44523213759671)",S000088
200873,0,Inst. Marianista,-34.6223248903,-58.4450319296,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.622324890338696, -58.4450319296177)",S000088
201391,0,Inst. Sta. María,-34.6232835558,-58.4288513819,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6232835558261, -58.428851381856795)",S000089
200767,0,Colegio San Cirano,-34.6224763117,-58.4454239691,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.622476311736, -58.4454239691356)",S000088
200885,0,Colegio Canadá,-34.6271789989,-58.4462847869,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6271789989261, -58.4462847869149)",S000656
200910,0,Escuela de la Paz,-34.6138417976,-58.4315186379,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6138417976111, -58.4315186379337)",S000033
201826,0,Inst. Saint Exupery,-34.6278873519,-58.4425748503,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,51.0,"(-34.6278873519433, -58.44257485026221)",S003470
201567,0,Inst. Educativo Modelo,-34.6265472787,-58.4505242387,6,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,51.0,"(-34.6265472787186, -58.45052423871471)",S000667
200777,0,Inst. Adelia María Harilaos de Olmos,-34.6297292809,-58.481935226,10,Ciudad Autonoma de Buenos Aires,Inicial y Secundario Común,Privado,53.0,"(-34.6297292809054, -58.48193522604429)",S003471
201675,0,Inst. Ntra. Sra. del Milagro,-34.6359760224,-58.4800380544,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6359760223595, -58.480038054407395)",S000627
200781,0,Inst. Ntra. Sra. de la Paz,-34.6329279687,-58.4743486627,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6329279687074, -58.4743486626724)",S000668
200178,0,Inst. La Candelaria,-34.6297292809,-58.481935226,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6297292809054, -58.48193522604429)",S003471
200960,0,Inst. Argentino Arabe Islámico,-34.629108039,-58.4777256824,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.629108038988, -58.4777256823584)",S000626
201335,0,Escuela Cristiana Evangélica Argentina,-34.6215010052,-58.52584373,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6215010052252, -58.525843729977595)",S000186
201339,0,Inst. Modelo de Enseñanza Privada,-34.618221293,-58.5238619185,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6182212929641, -58.5238619185497)",S003472
200683,0,Inst. Espíritu Santo,-34.6321435052,-58.4890462885,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6321435051668, -58.48904628851599)",S003473
201705,0,Inst. Ntra. Sra. del Buen y Perpetuo Socorro,-34.6297817677,-58.5144981266,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6297817676883, -58.514498126560795)",S003474
200776,0,Inst. Cristo Rey,-34.6296935724,-58.4954095586,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6296935723686, -58.4954095585574)",S003475
201188,0,Escuela Modelo D. F. Sarmiento,-34.6369522283,-58.4971731207,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6369522283334, -58.497173120667604)",S003476
200677,0,Inst. Santísimo Sacramento,-34.63465969,-58.4953864414,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6346596899866, -58.4953864413858)",S000669
201187,0,Inst. San Pedro,-34.6197151732,-58.5093556381,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6197151732296, -58.50935563812261)",S000188
201218,0,Inst. San Ramón Nonato,-34.6279481954,-58.5013782435,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6279481954212, -58.501378243522396)",S000625
200684,0,Inst. Juan Bautista Berthier,-34.6341633617,-58.4933170041,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.634163361679896, -58.493317004148906)",S000669
200664,0,Inst. San Rafael (niñas),-34.6196480601,-58.5044128275,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6196480601154, -58.504412827534715)",S003477
200723,0,Inst. Cristo Maestro,-34.6199949377,-58.4958959044,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6199949376905, -58.495895904449796)",S003478
200115,0,Escuela Cristiana de la Puerta Abierta,-34.6199699914,-58.5125066655,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.6199699913507, -58.5125066655259)",S000188
201229,0,Inst. Santísimo Corazón de Jesús,-34.6311011311,-58.5067998301,10,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,53.0,"(-34.631101131114, -58.5067998300566)",S000187
201345,0,Escuela Técnica Ort 01,-34.6099583301,-58.4291691027,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,66.0,"(-34.609958330078804, -58.429169102672006)",S000050
201346,0,Inst. Sudamericano Modelo,-34.6077160664,-58.4304203606,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.607716066391696, -58.4304203606207)",S000050
200078,0,Inst. Pío IX,-34.614448236,-58.4218170143,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,66.0,"(-34.6144482359735, -58.4218170142723)",S000018
200658,0,Inst. San Francisco de Sales,-34.6148604196,-58.4214444343,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.6148604196407, -58.42144443430581)",S000018
200655,0,Inst. María Auxiliadora,-34.613779898,-58.4217263372,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.6137798980411, -58.42172633720581)",S000018
201304,0,Inst. San Bartolomé,-34.6368519213,-58.415431766,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.6368519212769, -58.4154317659511)",S003479
200685,0,Inst. Privado Argentino Japonés en Buenos Aires,-34.6095724847,-58.4289484806,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.6095724847279, -58.4289484806486)",S000050
201221,0,Inst. William C. Morris,-34.5995852807,-58.4185191623,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.5995852807299, -58.41851916234421)",S000661
201225,0,Inst. Inmaculada Concepción,-34.6027741546,-58.4164832649,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Privado,66.0,"(-34.6027741546357, -58.4164832649384)",S003480
200420,0,Inst. Casa de Jesús,-34.6023157965,-58.4280348869,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.6023157965102, -58.4280348868934)",S000091
200307,0,Inst. Betania,-34.6010426754,-58.4221336892,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.6010426753734, -58.4221336891822)",S003481
200402,0,Inst. Benito Nazar,-34.5980113415,-58.4253639802,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.5980113414666, -58.425363980242096)",S003482
200974,0,Inst. Tierra Santa,-34.6093061951,-58.4151843209,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Privado,66.0,"(-34.6093061950588, -58.4151843209308)",S000092
201737,0,Inst. María Inmaculada,-34.5991187071,-58.4126932373,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Privado,66.0,"(-34.599118707083505, -58.412693237284)",S000007
200998,0,Colegio Galileo Galilei,-34.6020822788,-58.4256874587,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.602082278824, -58.425687458708104)",S000091
201888,0,Inst. Intengral de Educación,-34.6144453137,-58.4185183016,5,Ciudad Autonoma de Buenos Aires,Secundario y Superior No Universitario Común - Secundario de Jóvenes y Adultos,Privado,66.0,"(-34.6144453137142, -58.4185183015703)",S000018
200853,0,Inst. Cardoso,-34.614929566,-58.4235550891,5,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos,Privado,66.0,"(-34.6149295660356, -58.4235550890849)",S000018
200855,0,Inst. Sagrado Corazón,-34.6151731485,-58.4279090904,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,66.0,"(-34.615173148485, -58.4279090904136)",S000033
200852,0,Fundación Gutenberg Inst. Arg. de Artes Gráficas,-34.6159681248,-58.427224808,5,Ciudad Autonoma de Buenos Aires,Secundario y Superior No Universitario Común,Privado,66.0,"(-34.6159681248454, -58.427224808023006)",S000033
201803,0,Colegio de Las Victorias,-34.6228536414,-58.4248227644,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,66.0,"(-34.62285364138, -58.4248227643705)",S000089
200728,0,Escuela Secundaria Integral Scholem Aleijem,-34.5985680358,-58.4435068696,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.598568035750105, -58.4435068696093)",S000670
201011,0,Colegio Paideia,-34.5967672226,-58.4387920011,15,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,38.0,"(-34.59676722264589, -58.43879200110371)",S003483
200235,0,Inst. Griego Atenágoras,-34.5962294131,-58.430276895,15,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,38.0,"(-34.596229413094, -58.430276894969595)",S000671
200493,0,Inst. Carolina E. de Martínez,-34.587563326,-58.4704120378,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.5875633259978, -58.4704120378448)",S003484
200686,0,Inst. Regina Virginum Adoratrices,-34.6043439132,-58.4470345508,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.6043439132141, -58.4470345508443)",S003485
200653,0,Colegio Buenos Aires S.R.L.,-34.5987592121,-58.4412862978,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.5987592121343, -58.44128629783339)",S000670
200223,0,Inst. Religiosas de San José,-34.5930567837,-58.436336552,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.5930567836966, -58.4363365520322)",S000029
200732,0,Inst. Génesis,-34.5926729951,-58.4335857031,15,Ciudad Autonoma de Buenos Aires,Inicial y Primario Especial - Secundario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad Especial,Privado,38.0,"(-34.5926729951192, -58.433585703079785)",S000029
200222,0,Inst. W. Pringle Morgan,-34.5915471743,-58.4367968987,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Especial - Otros Servicios Educativos de la modalidad Especial",Privado,38.0,"(-34.591547174309895, -58.436796898652894)",S000029
201010,0,Inst. Ecos,-34.5931547295,-58.4374460509,15,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,38.0,"(-34.5931547294652, -58.4374460509202)",S000029
201140,0,Inst. San Roque,-34.5810673363,-58.4674152133,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.5810673362572, -58.467415213277796)",S003486
200203,0,Escuela Argentina,-34.5805027143,-58.4549414868,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.5805027142792, -58.4549414868056)",S000672
201370,0,Inst. Comunicaciones Cooperativa Trab. Ltda.,-34.5970059063,-58.4899599816,15,Ciudad Autonoma de Buenos Aires,Primario y Secundario Común,Privado,38.0,"(-34.5970059062979, -58.489959981553)",S000200
200098,0,Inst. Educativo Duayén,-34.5787280679,-58.4742265274,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.5787280679327, -58.4742265274004)",S000638
200209,0,Centro Educativo Parroquia San José Santa Magdalena,-34.5915573666,-58.4908359322,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.5915573665704, -58.490835932221785)",S003487
202282,0,Inst. Juana de Arco,-34.5956473335,-58.4301163591,15,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,38.0,"(-34.595647333463, -58.430116359069785)",S000671
202793,0,Inst. Ntra. Sra. de los Milagros de Caacupé (sede),-34.6561544539,-58.3967461995,4,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Privado,36.0,"(-34.6561544539361, -58.3967461995485)",S003488
201688,0,Inst. Privado Inmaculada Concepción,-34.6421990563,-58.4154123398,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.642199056308606, -58.4154123397865)",S003489
200150,0,Inst. Ntra. Sra. de Luján,-34.6355763591,-58.3992045771,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.6355763591147, -58.3992045770957)",S000673
200600,0,Inst. San Vicente de Paul,-34.6307134465,-58.4099382431,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.6307134464777, -58.4099382430546)",S003490
200422,0,Inst. de Enseñanza Federico G. Froebel,-34.6278963921,-58.3912643578,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.627896392116, -58.3912643578496)",S000031
200508,0,Inst. Sta. Felicitas,-34.6369576267,-58.3724615841,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.6369576266568, -58.3724615841431)",S000655
200503,0,Colegio San Juan Evangelista,-34.6367134959,-58.359581746,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común - Secundario de Jóvenes y Adultos",Privado,36.0,"(-34.6367134958644, -58.35958174605)",S000004
200521,0,Inst. Zaccaria,-34.6486639684,-58.3724943539,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.648663968444296, -58.3724943539108)",S003491
200541,0,Inst. Privado Hogar Infancia de la Boca,-34.6355599308,-58.3604667797,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.6355599308215, -58.3604667796686)",S000004
200001,0,Escuela Evangélica William C. Morris,-34.6376622484,-58.362416236,4,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,36.0,"(-34.6376622484354, -58.362416236034896)",S000004
