zona_id,lat,lng
S01667,-35.689107,-58.567769
S01668,-34.645206,-58.798512
S01669,-34.64091,-58.783995
S01670,-34.658082,-58.764203
S01671,-34.621045,-58.760758
S01672,-34.544775,-58.813971
S01673,-34.625262,-58.79257
S01674,-34.605445,-58.788948
S01675,-34.631547,-58.851628
S01676,-34.583181,-58.756327
S01677,-34.601983,-58.750483
S01678,-34.641156,-58.752209
S01679,-34.655159,-58.784469
S01680,-34.648183,-58.803479
S01681,-34.592389,-58.738635
S01682,-34.600236,-58.80518
S01683,-34.675754,-58.823973
S01684,-34.580888,-58.748063
S01685,-34.572372,-58.867836
S01686,-34.61078,-58.764396
S01687,-34.602021,-58.800176
S01688,-34.633047,-58.801785
S01689,-34.637917,-58.74029
S01690,-34.585601,-58.768356
S01691,-34.603984,-58.778939
S01692,-34.604337,-58.724811
S01693,-34.611385,-58.841672
S01694,-34.623083,-58.7458
S01695,-34.64712,-58.777341
S01696,-34.660696,-58.775196
S01697,-34.629889,-58.78792
S01698,-34.672855,-58.817032
S01699,-34.603411,-58.810122
S01700,-34.63992,-58.844204
S01701,-34.661011,-58.787918
S01702,-34.519181,-58.816937
S01703,-34.597531,-58.749665
S01704,-34.606868,-58.731764
S01705,-34.545195,-58.802492
S01706,-34.632012,-58.87351
S01707,-34.522896,-58.813311
S01708,-34.580947,-58.766962
S01709,-34.610786,-58.733049
S01710,-34.60693,-58.781363
S01711,-34.589354,-58.755807
S01712,-34.623053,-58.787276
S01713,-34.657319,-58.806873
S01714,-34.62013,-58.780239
S01715,-34.568897,-58.766268
S01716,-34.569283,-58.840667
S01717,-34.563712,-58.772629
S01718,-34.52657,-58.814328
S01719,-34.610269,-58.780775
S01720,-34.612416,-58.758939
S01721,-34.608882,-58.794159
S01722,-34.667156,-58.806581
S01723,-34.615389,-58.773063
S01724,-34.540873,-58.826529
S01725,-34.589533,-58.879523
S01726,-35.052823,-59.511947
S01727,-35.077941,-59.650902
S01728,-34.999486,-59.282291
S01729,-34.993228,-59.2763
S01730,-34.920788,-59.542691
S01731,-38.55529,-58.714733
S01732,-38.54601,-58.769933
S01733,-38.534188,-58.705409
S01734,-38.554254,-58.757748
S01735,-38.538525,-58.741953
S01736,-37.892982,-59.293705
S01737,-38.56543,-58.697942
S01738,-38.544618,-58.752944
S01739,-38.538137,-58.763143
S01740,-38.552684,-58.727631
S01741,-38.277173,-59.19725
S01742,-38.55872,-59.355034
S01743,-35.235733,-60.822199
S01744,-35.408049,-61.210289
S01745,-35.51662,-61.000407
S01746,-35.647405,-60.707392
S01747,-35.451042,-60.883776
S01748,-35.465336,-60.876868
S01749,-35.439677,-60.714171
S01750,-35.454678,-60.894663
S01751,-35.445632,-60.891848
S01752,-35.553912,-60.55953
S01753,-35.401112,-61.43385
S01754,-35.432455,-60.889842
S01755,-36.915238,-60.327704
S01756,-36.931748,-60.159102
S01757,-36.981252,-60.28617
S01758,-36.862847,-60.162662
S01759,-36.899944,-60.312081
S01760,-36.902455,-60.320375
S01761,-36.921692,-60.295934
S01762,-36.889104,-60.338714
S01763,-36.41496,-60.669035
S01764,-36.889293,-60.299087
S01765,-36.869652,-60.32258
S01766,-36.652159,-61.085286
S01767,-36.888353,-60.328445
S01768,-36.883133,-60.300924
S01769,-36.894711,-60.327283
S01770,-36.978139,-60.985539
S01771,-36.948286,-60.112865
S01772,-37.129022,-60.416946
S01773,-36.881389,-60.336314
S01774,-36.674557,-60.570406
S01775,-39.917556,-62.620511
S01776,-40.800243,-62.975345
S01777,-40.793868,-62.98765
S01778,-39.59687,-62.648693
S01779,-40.561632,-62.239693
S01780,-40.789056,-62.972136
S01781,-40.798604,-62.978545
S01782,-39.600371,-62.653236
S01783,-36.085939,-61.72209
S01784,-36.22735,-62.006541
S01785,-35.850476,-62.069448
S01786,-35.803125,-61.891936
S01787,-35.815476,-61.898866
S01788,-35.810918,-61.893155
S01789,-35.820647,-61.903964
S01790,-35.856017,-62.298782
S01791,-35.919323,-61.814027
S01792,-35.714995,-61.651601
S01793,-35.803625,-61.897897
S01794,-35.994374,-61.621031
S01795,-36.27267,-63.174669
S01796,-33.758205,-60.440222
S01797,-33.901736,-60.548381
S01798,-33.765062,-60.650105
S01799,-33.893149,-60.581677
S01800,-33.7342,-60.168257
S01801,-33.673486,-60.401695
S01802,-33.909708,-60.554219
S01803,-33.8844,-60.594459
S01804,-33.877648,-60.571767
S01805,-33.920651,-60.594046
S01806,-33.9086,-60.579339
S01807,-33.887692,-60.569896
S01808,-33.905503,-60.593728
S01809,-33.86427,-60.570161
S01810,-33.900626,-60.558192
S01811,-33.890451,-60.565284
S01812,-33.895609,-60.58552
S01813,-33.883208,-60.559476
S01814,-33.837128,-60.558727
S01815,-36.001646,-58.143869
S01816,-36.316684,-58.550016
S01817,-34.419225,-58.869038
S01818,-34.467167,-58.911659
S01819,-34.433355,-58.991251
S01820,-34.453281,-58.783257
S01821,-34.481826,-58.876121
S01822,-34.372973,-58.869489
S01823,-34.492993,-58.824728
S01824,-34.437538,-58.776171
S01825,-34.392237,-58.964905
S01826,-34.437243,-58.913716
S01827,-34.462888,-58.922701
S01828,-34.455775,-59.009207
S01829,-34.4523,-58.825656
S01830,-34.464905,-58.889799
S01831,-34.472489,-58.847805
S01832,-34.424475,-58.866827
S01833,-34.450463,-58.818407
S01834,-34.431647,-58.891734
S01835,-34.497984,-58.885712
S01836,-34.45127,-58.899738
S01837,-34.464206,-58.774009
S01838,-34.442821,-58.805311
S01839,-34.476699,-58.837349
S01840,-34.432902,-58.788702
S01841,-34.438868,-58.904866
S01842,-34.411559,-58.866905
S01843,-34.461661,-58.971126
S01844,-34.450486,-58.925741
S01845,-34.480021,-58.828119
S01846,-37.803808,-63.043528
S01847,-37.692644,-63.166879
S01848,-38.302324,-62.980061
S01849,-34.705334,-58.299715
S01850,-34.70862,-58.272069
S01851,-34.748635,-58.231123
S01852,-34.751727,-58.321453
S01853,-34.760461,-58.301567
S01854,-34.715742,-58.298762
S01855,-34.723662,-58.3225
S01856,-34.728541,-58.24633
S01857,-34.736072,-58.294332
S01858,-34.714789,-58.272633
S01859,-34.765726,-58.293111
S01860,-34.764501,-58.300224
S01861,-34.76216,-58.284308
S01862,-34.717891,-58.242899
S01863,-34.738026,-58.276873
S01864,-34.705343,-58.285774
S01865,-34.735945,-58.258852
S01866,-34.731339,-58.300371
S01867,-34.740035,-58.34323
S01868,-34.736336,-58.237873
S01869,-34.770647,-58.321868
S01870,-34.738414,-58.33049
S01871,-34.774994,-58.315541
S01872,-34.734068,-58.326239
S01873,-34.762895,-58.255987
S01874,-34.737856,-58.305038
S01875,-34.751641,-58.329517
S01876,-34.754537,-58.245293
S01877,-34.765925,-58.269604
S01878,-34.738695,-58.288753
S01879,-34.743885,-58.330285
S01880,-34.72714,-58.24995
S01881,-34.726018,-58.23364
S01882,-34.732397,-58.232385
S01883,-34.755139,-58.290529
S01884,-34.722701,-58.268988
S01885,-34.769356,-58.311625
S01886,-34.767619,-58.259602
S01887,-34.742474,-58.2199
S01888,-34.7724,-58.286359
S01889,-34.705851,-58.232065
S01890,-34.754655,-58.278263
S01891,-34.754203,-58.307224
S01892,-34.713881,-58.290816
S01893,-34.731377,-58.287273
S01894,-34.717911,-58.311902
S01895,-34.744844,-58.240925
S01896,-34.784022,-58.311905
S01897,-34.740116,-58.22513
S01898,-34.728806,-58.272301
S01899,-34.737871,-58.245342
S01900,-34.742133,-58.315384
S01901,-34.740749,-58.326914
S01902,-33.488167,-60.008537
S01903,-33.494443,-60.054527
S01904,-33.430916,-60.149531
S01905,-33.491058,-60.013036
S01906,-33.565583,-59.978213
S01907,-33.77392,-60.094866
S01908,-36.778271,-59.093716
S01909,-36.794393,-59.051062
S01910,-35.48831,-62.974109
S01911,-35.847602,-63.290817
S01912,-35.275719,-63.213398
S01913,-35.488657,-62.969125
S01914,-35.702457,-63.025246
S01915,-35.557351,-63.379832
S01916,-34.360218,-60.783493
S01917,-34.035277,-60.866629
S01918,-34.189969,-60.720032
S01919,-34.202803,-60.734463
S01920,-34.202334,-60.738926
S01921,-34.200057,-60.727446
S01922,-35.398496,-59.336819
S01923,-35.315502,-59.523706
S01924,-35.511618,-59.251891
S01925,-35.402388,-59.325462
S01926,-35.487451,-59.099058
S01927,-37.767041,-62.352618
S01928,-37.599809,-62.405954
S01929,-37.361776,-62.435438
S01930,-37.515497,-62.314341
S01931,-37.604092,-62.391877
S01932,-37.944095,-62.283082
S01933,-35.511056,-59.518136
S01934,-35.634957,-59.773513
S01935,-35.635091,-59.788305
S01936,-35.592355,-59.510408
S01937,-35.637019,-59.759584
S01938,-35.62731,-59.765437
S01939,-34.447021,-59.4485
S01940,-34.444763,-59.359007
S01941,-34.434279,-59.260522
S01942,-34.505553,-59.338037
S01943,-34.611088,-59.632341
S01944,-34.296255,-59.322732
S01945,-34.454067,-59.439662
S01946,-34.438256,-59.442266
S01947,-34.366181,-59.372571
S01948,-34.547009,-59.425112
S01949,-34.24995,-59.477809
S01950,-34.121685,-59.433085
S01951,-34.260023,-59.460809
S01952,-34.251698,-59.471435
S01953,-34.466883,-58.572923
S01954,-34.242783,-58.264096
S01955,-34.456064,-58.554577
S01956,-34.108345,-58.782717
S01957,-34.452889,-58.54816
S01958,-34.453851,-58.561116
S01959,-34.452045,-58.54074
S01960,-34.472779,-58.594949
S01961,-34.456952,-58.577538
S01962,-34.459351,-58.542522
S01963,-34.465066,-58.584152
S01964,-34.466182,-58.595304
S01965,-34.437775,-58.564213
S01966,-34.194903,-58.48796
S01967,-34.458834,-58.560547
S01968,-34.251531,-58.645876
S01969,-34.44052,-58.563938
S01970,-34.500735,-58.557232
S01971,-34.522289,-58.545165
S01972,-34.509673,-58.569877
S01973,-34.508391,-58.537946
S01974,-34.471297,-58.531335
S01975,-34.515013,-58.552324
S01976,-34.490238,-58.584554
S01977,-34.478789,-58.581182
S01978,-33.47593,-60.287637
S01979,-33.350669,-60.242476
S01980,-33.36833,-60.197275
S01981,-33.35089,-60.319924
S01982,-33.378773,-60.179106
S01983,-33.346746,-60.212631
S01984,-33.40888,-60.239619
S01985,-33.335432,-60.237204
S01986,-33.339669,-60.20831
S01987,-33.594522,-60.357285
S01988,-33.342435,-60.202521
S01989,-33.322004,-60.230196
S01990,-33.346651,-60.238357
S01991,-33.31486,-60.238007
S01992,-33.306911,-60.253612
S01993,-33.296965,-60.262769
S01994,-33.355618,-60.239332
S01995,-33.372561,-60.262073
S01996,-33.351913,-60.207551
S01997,-33.347448,-60.22947
S01998,-33.366181,-60.200699
S01999,-33.363345,-60.293166
S02000,-33.879673,-59.872611
S02001,-33.671647,-59.702144
S02002,-33.655463,-59.865729
S02003,-33.685092,-59.671729
S02004,-33.768421,-59.639055
S02005,-33.752102,-59.721124
S02006,-33.688152,-59.649862
S02007,-33.674768,-59.673344
S02008,-33.694472,-59.685665
S02009,-33.68657,-59.660915
S02010,-33.715283,-59.628137
S02011,-33.701808,-59.655766
S02012,-33.672434,-59.670992
S02013,-34.985948,-58.373882
S02014,-34.983043,-58.371428
S02015,-35.073609,-58.289436
S02016,-34.969506,-58.375993
S02017,-34.959698,-58.382611
S02018,-34.977487,-58.372107
S02019,-34.994264,-58.374567
S02020,-34.989665,-58.387786
S02021,-35.034201,-58.412772
S02022,-35.03636,-58.419514
S02023,-34.983307,-58.374826
S02024,-34.990111,-58.368041
S02025,-35.000271,-58.381192
S02026,-34.651721,-58.612268
S02027,-34.640084,-58.647021
S02028,-34.659818,-58.640098
S02029,-34.658595,-58.59964
S02030,-34.636491,-58.608064
S02031,-34.639414,-58.622387
S02032,-34.626086,-58.579227
S02033,-34.690723,-58.63249
S02034,-34.634468,-58.642594
S02035,-34.606655,-58.598494
S02036,-34.644292,-58.616342
S02037,-34.674562,-58.631079
S02038,-34.629564,-58.595561
S02039,-34.686186,-58.640365
S02040,-34.672462,-58.612682
S02041,-34.637861,-58.626907
S02042,-34.637766,-58.572328
S02043,-34.660754,-58.620544
S02044,-34.698846,-58.644488
S02045,-34.61701,-58.591504
S02046,-34.633043,-58.574845
S02047,-34.683168,-58.661613
S02048,-34.648561,-58.602467
S02049,-34.772278,-59.690434
S02050,-34.764263,-59.681281
S02051,-34.608321,-59.751206
S02052,-37.306853,-59.146923
S02053,-37.301377,-59.125992
S02054,-37.404584,-59.506795
S02055,-37.29216,-59.158602
S02056,-37.30958,-59.178461
S02057,-37.131916,-59.106964
S02058,-37.312103,-59.109571
S02059,-37.321925,-59.165658
S02060,-37.316659,-59.204047
S02061,-37.306504,-59.166994
S02062,-37.311456,-59.130591
S02063,-37.31238,-59.150017
S02064,-37.335553,-59.141822
S02065,-37.306843,-59.11793
S02066,-37.308051,-59.143025
S02067,-37.281947,-59.128312
S02068,-36.359093,-60.026209
S02069,-36.356234,-60.026071
S02070,-36.5759,-60.171164
S02071,-36.122474,-59.653205
S02072,-36.519977,-57.322037
S02073,-38.133861,-61.793264
S02074,-38.079047,-61.924032
S02075,-38.344278,-62.642615
S02076,-36.277392,-62.544142
S02077,-35.961057,-62.721865
S02078,-35.959038,-62.745147
S02079,-35.980569,-62.719586
S02080,-35.974524,-62.738065
S02081,-36.364539,-62.356971
S02082,-36.154454,-62.68591
S02083,-38.372092,-60.273287
S02084,-38.362368,-60.272505
S02085,-38.898454,-60.340498
S02086,-38.370183,-60.280885
S02087,-38.686071,-59.778043
S02088,-38.386698,-60.277864
S02089,-38.68956,-60.010566
S02090,-38.344681,-60.29885
S02091,-35.434829,-60.175848
S02092,-35.27033,-59.776214
S02093,-35.901534,-60.72943
S02094,-35.647369,-60.467425
S02095,-35.264513,-59.628725
S02096,-35.163281,-60.081783
S02097,-35.276298,-59.763199
S02098,-35.275695,-59.771654
S02099,-35.782675,-60.353807
S02100,-35.428854,-60.165096
S02101,-34.552214,-58.504398
S02102,-34.527266,-58.534933
S02103,-34.531373,-58.484475
S02104,-34.533006,-58.477689
S02105,-34.525714,-58.490071
S02106,-34.522696,-58.505495
S02107,-39.502957,-62.678582
S02108,-39.254986,-62.612228
S02109,-38.828625,-62.692959
S02110,-38.895518,-63.139501
S02111,-39.394857,-62.572932
S02112,-38.771566,-62.603751
S02113,-39.412135,-63.039438
S02114,-39.375883,-62.647966
S02115,-39.469847,-62.654925
S02116,-39.50381,-62.692633
S02117,-39.055975,-62.570981
S02118,-38.822296,-62.689409
S02119,-34.675149,-58.408488
S02120,-34.692823,-58.398878
S02121,-34.725503,-58.394289
S02122,-34.704918,-58.42526
S02123,-34.685793,-58.411123
S02124,-34.734045,-58.36061
S02125,-34.726115,-58.410012
S02126,-34.676275,-58.40432
S02127,-34.703287,-58.375323
S02128,-34.663256,-58.416947
S02129,-34.721735,-58.354976
S02130,-34.723892,-58.341647
S02131,-34.733557,-58.399104
S02132,-34.722284,-58.344641
S02133,-34.707189,-58.407314
S02134,-34.732412,-58.341155
S02135,-34.714513,-58.404994
S02136,-34.723906,-58.415828
S02137,-34.731864,-58.385599
S02138,-34.724713,-58.367388
S02139,-34.69497,-58.40641
S02140,-34.705869,-58.386243
S02141,-34.673237,-58.395901
S02142,-34.684809,-58.39981
S02143,-34.701075,-58.39104
S02144,-34.670288,-58.422239
S02145,-38.877687,-62.071174
S02146,-38.859652,-62.085721
S02147,-38.866935,-62.058295
S02148,-38.810067,-62.104705
S02149,-38.877528,-62.078818
S02150,-38.895096,-62.065898
S02151,-38.877794,-62.057036
S02152,-38.867377,-62.075404
S02153,-38.850172,-62.08912
S02154,-38.890384,-62.090485
S02155,-38.869779,-62.083814
S02156,-34.866886,-57.882149
S02157,-34.877538,-57.85178
S02158,-34.905902,-57.926154
S02159,-34.925752,-57.893208
S02160,-34.861161,-57.89029
S02161,-34.957575,-57.818005
S02162,-34.873527,-57.864712
S02163,-34.880965,-57.869722
S02164,-34.880621,-57.857739
S02165,-34.884133,-57.898368
S02166,-34.873999,-57.878983
S02167,-34.930528,-57.884853
S02168,-34.857748,-57.913191
S02169,-34.81399,-57.978688
S02170,-34.884395,-57.95595
S02171,-34.895542,-57.935754
S02172,-34.876985,-57.915419
S02173,-34.863562,-57.917543
S02174,-34.83827,-57.943131
S02175,-34.864863,-57.900163
S02176,-34.889145,-57.942873
S02177,-38.349461,-59.608699
S02178,-34.420945,-58.749338
S02179,-34.338007,-58.776846
S02180,-34.356931,-58.804819
S02181,-34.419333,-58.752533
S02182,-34.403692,-58.735761
S02183,-34.309774,-58.818683
S02184,-34.43505,-58.752017
S02185,-34.395702,-58.754
S02186,-34.400001,-58.777086
S02187,-34.385146,-58.745045
S02188,-34.299673,-58.719713
S02189,-34.338454,-58.80703
S02190,-34.355324,-58.813563
S02191,-34.320539,-58.764995
S02192,-34.420123,-58.730907
S02193,-34.390309,-58.747623
S02194,-34.453877,-58.736566
S02195,-34.354035,-58.79675
S02196,-34.394926,-58.769363
S02197,-34.435425,-58.724395
S02198,-34.388477,-58.824367
S02199,-34.430105,-58.738794
S02200,-34.288475,-58.770341
S02201,-34.36732,-58.761533
S02202,-34.632561,-58.535178
S02203,-34.623722,-58.541921
S02204,-34.605803,-58.557474
S02205,-34.565239,-58.61978
S02206,-34.566177,-58.599273
S02207,-34.59371,-58.552023
S02208,-34.619078,-58.572849
S02209,-34.603577,-58.544487
S02210,-34.607333,-58.581179
S02211,-34.602502,-58.593057
S02212,-34.641868,-58.533113
S02213,-34.588343,-58.595168
S02214,-34.620408,-58.560531
S02215,-34.584945,-58.604359
S02216,-34.580885,-58.585414
S02217,-34.614979,-58.565461
S02218,-34.626895,-58.563006
S02219,-34.645392,-58.540088
S02220,-34.626304,-58.532609
S02221,-34.581179,-58.599068
S02222,-34.572997,-58.615583
S02223,-34.573308,-58.587517
S02224,-34.595779,-58.567968
S02225,-34.583181,-58.589935
S02226,-36.302952,-61.724508
S02227,-36.085481,-61.405126
S02228,-34.811017,-58.203241
S02229,-34.795125,-58.156328
S02230,-34.758332,-58.212516
S02231,-34.781374,-58.258748
S02232,-34.7525,-58.205153
S02233,-34.797934,-58.168302
S02234,-34.753976,-58.213041
S02235,-34.835539,-58.182744
S02236,-34.885657,-58.164012
S02237,-34.761409,-58.238128
S02238,-34.797291,-58.239525
S02239,-34.785878,-58.242481
S02240,-34.803868,-58.219534
S02241,-34.78014,-58.182729
S02242,-34.811129,-58.184904
S02243,-34.770761,-58.23582
S02244,-34.76731,-58.235748
S02245,-34.779568,-58.261962
S02246,-34.781219,-58.170499
S02247,-34.79324,-58.177738
S02248,-34.790853,-58.231849
S02249,-34.827114,-58.170806
S02250,-34.786665,-58.237281
S02251,-34.788721,-58.162344
S02252,-34.807801,-58.191067
S02253,-34.766395,-58.230762
S02254,-34.763332,-58.245743
S02255,-34.780511,-58.218645
S02256,-34.760842,-58.23243
S02257,-34.759638,-58.226952
S02258,-34.879995,-58.179407
S02259,-34.772388,-58.262323
S02260,-34.77693,-58.248654
S02261,-34.800668,-58.232502
S02262,-34.764046,-58.207326
S02263,-34.777223,-58.201702
S02264,-34.789491,-58.221888
S02265,-36.754253,-62.964729
S02266,-36.743388,-62.960625
S02267,-36.57115,-63.086084
S02268,-34.172017,-59.785282
S02269,-34.133734,-59.934706
S02270,-36.5412,-56.698575
S02271,-36.364606,-56.72619
S02272,-36.688449,-56.696362
S02273,-36.493485,-56.696501
S02274,-36.705347,-56.681427
S02275,-36.732891,-56.692323
S02276,-36.530967,-56.71274
S02277,-36.578182,-56.695012
S02278,-36.660485,-56.685986
S02279,-36.634649,-56.693307
S02280,-37.112793,-56.868867
S02281,-37.126439,-56.902563
S02282,-37.107944,-56.866309
S02283,-37.110913,-56.865959
S02284,-37.279009,-56.994435
S02285,-37.333172,-57.040868
S02286,-37.261623,-56.995684
S02287,-37.255205,-56.969868
S02288,-37.249211,-56.985848
S02289,-38.986118,-61.290535
S02290,-38.979504,-61.293059
S02291,-36.46293,-62.85879
S02292,-36.612104,-62.910912
S02293,-34.843975,-62.467074
S02294,-34.637316,-62.480575
S02295,-34.837389,-62.467718
S02296,-34.947365,-62.22172
S02297,-34.910727,-58.370394
S02298,-34.912687,-58.39145
S02299,-34.908798,-58.374742
S02300,-34.907182,-58.433992
S02301,-34.860469,-58.51812
S02302,-34.887676,-58.56889
S02303,-34.851789,-58.530088
S02304,-34.853755,-58.542634
S02305,-34.894054,-58.580406
S02306,-34.875772,-58.532204
S02307,-34.892951,-58.536495
S02308,-34.908407,-58.570496
S02309,-34.841898,-58.522735
S02310,-34.83001,-58.58402
S02311,-34.900298,-58.59695
S02312,-34.789451,-58.521842
S02313,-34.895343,-58.553561
S02314,-34.91013,-58.511879
S02315,-34.886605,-58.55254
S02316,-34.912857,-58.580473
S02317,-34.87049,-58.514993
S02318,-34.86217,-58.536778
S02319,-34.891701,-58.554698
S02320,-34.964292,-58.545855
S02321,-34.852115,-58.513268
S02322,-34.838206,-58.511315
S02323,-34.848726,-58.524536
S02324,-34.920504,-58.61253
S02325,-34.558942,-58.675168
S02326,-34.555568,-58.767405
S02327,-34.540971,-58.718006
S02328,-34.559299,-58.715231
S02329,-34.578113,-58.695454
S02330,-34.595072,-58.721752
S02331,-34.530877,-58.708676
S02332,-34.553268,-58.746234
S02333,-34.563365,-58.660801
S02334,-34.561981,-58.674776
S02335,-34.55577,-58.740305
S02336,-34.565738,-58.694737
S02337,-34.57094,-58.750306
S02338,-34.575466,-58.750214
S02339,-34.543711,-58.692809
S02340,-34.550485,-58.6809
S02341,-34.566143,-58.731968
S02342,-34.549564,-58.747853
S02343,-34.566674,-58.721772
S02344,-34.547503,-58.73107
S02345,-34.546849,-58.742944
S02346,-34.573208,-58.737704
S02347,-34.544155,-58.734424
S02348,-34.558078,-58.769776
S02349,-34.532914,-58.724057
S02350,-34.581964,-58.688589
S02351,-34.511912,-58.777947
S02352,-34.508622,-58.743108
S02353,-34.509231,-58.795305
S02354,-34.519677,-58.731115
S02355,-34.545094,-58.752384
S02356,-34.529567,-58.798837
S02357,-34.545544,-58.768549
S02358,-34.525196,-58.731539
S02359,-34.504307,-58.76642
S02360,-34.509813,-58.816339
S02361,-34.540861,-58.759899
S02362,-34.538657,-58.779781
S02363,-34.540941,-58.788244
S02364,-34.522258,-58.769532
S02365,-34.514308,-58.781668
S02366,-34.505818,-58.811113
S02367,-34.524748,-58.788862
S02368,-34.507306,-58.782948
S02369,-34.529373,-58.793985
S02370,-34.517411,-58.750602
S02371,-34.532388,-58.77562
S02372,-34.543064,-58.765986
S02373,-34.519115,-58.788243
S02374,-34.529485,-58.767868
S02375,-34.521164,-58.793289
S02376,-34.499669,-58.806245
S02377,-34.468999,-58.809649
S02378,-34.49283,-58.775802
S02379,-34.503908,-58.800681
S02380,-34.517554,-58.796585
S02381,-34.466611,-58.735165
S02382,-34.466524,-58.755849
S02383,-34.515593,-58.673852
S02384,-34.475276,-58.781441
S02385,-34.501448,-58.709572
S02386,-34.469378,-58.713071
S02387,-34.510988,-58.709947
S02388,-34.479436,-58.771547
S02389,-34.486795,-58.670951
S02390,-34.484852,-58.714767
S02391,-34.464032,-58.758588
S02392,-34.499721,-58.654815
S02393,-34.50443,-58.685079
S02394,-34.497164,-58.677663
S02395,-34.498415,-58.732179
S02396,-34.516227,-58.708641
S02397,-34.50942,-58.726051
S02398,-34.471486,-58.689606
S02399,-34.487636,-58.753971
S02400,-34.498148,-58.693214
S02401,-34.507796,-58.698863
S02402,-34.488941,-58.735922
S02403,-34.494269,-58.742908
S02404,-34.46904,-58.723196
S02405,-34.478294,-58.721077
S02406,-34.50866,-58.662165
S02407,-34.478303,-58.734892
S02408,-34.490882,-58.716531
S02409,-35.531373,-57.32897
S02410,-35.391981,-57.340979
S02411,-35.270718,-57.255348
S02412,-35.395968,-57.332814
S02413,-35.39591,-57.627409
S02414,-34.610385,-58.643461
S02415,-34.596316,-58.655438
S02416,-34.626288,-58.651225
S02417,-34.578993,-58.659448
S02418,-34.583985,-58.668422
S02419,-34.612574,-58.629175
S02420,-34.604323,-58.641284
S02421,-34.616156,-58.651568
S02422,-34.615343,-58.625929
S02423,-34.585944,-58.648324
S02424,-34.578588,-58.628978
S02425,-34.58869,-58.657854
S02426,-34.593073,-58.643953
S02427,-34.575992,-58.639656
S02428,-34.593708,-58.64933
S02429,-34.575473,-58.65251
S02430,-34.624069,-58.640236
S02431,-34.626953,-58.637157
S02432,-34.579706,-58.646825
S02433,-34.592595,-58.668106
S02434,-34.615463,-58.716848
S02435,-34.637941,-58.664632
S02436,-34.642428,-58.705294
S02437,-34.612802,-58.700873
S02438,-34.670199,-58.681921
S02439,-34.651099,-58.69925
S02440,-34.657461,-58.68368
S02441,-34.6602,-58.694713
S02442,-34.63409,-58.701288
S02443,-34.674196,-58.673989
S02444,-34.645994,-58.705907
S02445,-34.630097,-58.71172
S02446,-34.617724,-58.711821
S02447,-35.879622,-57.894483
S02448,-35.94853,-58.002207
S02449,-34.839671,-58.166098
S02450,-34.536019,-58.548429
S02451,-34.522209,-58.701453
S02452,-35.58155,-58.010306
S02453,-37.961134,-57.612698
S02454,-38.023762,-57.601967
S02455,-38.055112,-57.567606
S02456,-37.901208,-57.531381
S02457,-38.040026,-57.559999
S02458,-38.107676,-57.587225
S02459,-37.965115,-57.568191
S02460,-37.960895,-57.598949
S02461,-37.998064,-57.605659
S02462,-38.048156,-57.571317
S02463,-37.92585,-57.544723
S02464,-38.036872,-57.545073
S02465,-37.988396,-57.591549
S02466,-38.082852,-57.546758
S02467,-34.46926,-58.547502
S02468,-36.377763,-56.7158
S02469,-34.920419,-57.966213
S02470,-34.880454,-58.002157
S02471,-34.926581,-57.977753
S02472,-34.922191,-57.952692
S02473,-34.903662,-57.948473
S02474,-34.968408,-57.976792
S02475,-34.949633,-57.979055
S02476,-34.93441,-57.95126
S02477,-34.907748,-57.9572
S02478,-34.895003,-58.00517
S02479,-34.901454,-58.095965
S02480,-34.896347,-58.024373
S02481,-34.901378,-58.012549
S02482,-34.940598,-57.957161
S02483,-34.919965,-57.978101
S02484,-34.941786,-57.932066
S02485,-34.890991,-57.977338
S02486,-34.936801,-57.984215
S02487,-34.917006,-57.975628
S02488,-34.913345,-57.93933
S02489,-34.90728,-57.952478
S02490,-34.953535,-58.046248
S02491,-34.925258,-57.950526
S02492,-34.852524,-58.090634
S02493,-34.92259,-58.018293
S02494,-34.995818,-58.055186
S02495,-34.898299,-58.016149
S02496,-34.931176,-57.954178
S02497,-34.912792,-57.953828
S02498,-34.902697,-57.956175
S02499,-34.897245,-58.020816
S02500,-34.884503,-58.065535
S02501,-34.94035,-57.909066
S02502,-34.899498,-58.004118
S02503,-34.983323,-58.095672
S02504,-34.914416,-57.930051
S02505,-37.449815,-63.1168
S02506,-37.157504,-63.240959
S02507,-37.181274,-62.754589
S02508,-34.820218,-58.367364
S02509,-34.808562,-58.342463
S02510,-34.793048,-58.363532
S02511,-34.797292,-58.397756
S02512,-34.860474,-58.388714
S02513,-34.8899,-58.389622
S02514,-34.879274,-58.367551
S02515,-34.797293,-58.383421
S02516,-34.830418,-58.382723
S02517,-34.806589,-58.336331
S02518,-34.778533,-58.344905
S02519,-34.859055,-58.378634
S02520,-34.813575,-58.38325
S02521,-34.821342,-58.410766
S02522,-34.803895,-58.403427
S02523,-34.825791,-58.409267
S02524,-34.846236,-58.376543
S02525,-34.864394,-58.37984
S02526,-34.799301,-58.332149
S02527,-34.710439,-58.324486
S02528,-34.654009,-58.347031
S02529,-34.665169,-58.375049
S02530,-34.710373,-58.330677
S02531,-34.703895,-58.310707
S02532,-34.680919,-58.351108
S02533,-34.648909,-58.347442
S02534,-34.69961,-58.319151
S02535,-34.701503,-58.323736
S02536,-34.714402,-58.331618
S02537,-34.678908,-58.388563
S02538,-34.677189,-58.394287
S02539,-34.69036,-58.362279
S02540,-34.669376,-58.371303
