cue,anexo,nombre_estab,lat,lng,municipio,Provincia,nivel,sector de gestión,Matricula est 5to
614749,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.738637,-58.444967,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,32.0
614749,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.738637,-58.444967,Lomas de Zamora,Buenos Aires,Nivel Medio,Estatal,13.0
619769,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-34.753586,-58.35228,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,20.0
618698,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,-34.729043,-58.451533,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,32.0
618999,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,-34.725984,-58.4466,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,46.0
617231,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,-34.760537,-58.448133,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,54.0
618385,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,-34.742548,-58.471731,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,45.0
617961,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,-34.730995,-58.465332,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,73.0
617956,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,-34.758144,-58.410795,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,92.0
617220,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº35,-34.742232,-58.482217,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,47.0
619767,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,-34.734123,-58.425782,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,31.0
617960,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37,-34.751709,-58.432322,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,50.0
620437,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,-34.753531,-58.440526,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,33.0
620276,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº39,-34.749662,-58.450203,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,51.0
617967,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,-34.739238,-58.428804,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,46.0
620245,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,-34.791074,-58.408465,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,40.0
619766,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº42,-34.769422,-58.395217,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,40.0
620241,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,-34.715858,-58.437485,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,35.0
620240,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº44,-34.782872,-58.39198,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,19.0
620234,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,-34.800953,-58.431548,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,16.0
618377,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº46,-34.740169,-58.436253,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,50.0
617969,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº47,-34.75352,-58.340809,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,49.0
619772,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº48,-34.716665,-58.4705,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,22.0
619776,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº49,-34.725562,-58.474989,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,37.0
618970,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50,-34.729732,-58.419661,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,30.0
619765,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº51,-34.811039,-58.430046,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,68.0
620452,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52,-34.78617,-58.421173,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,19.0
622969,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº53,-34.736783,-58.411369,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,28.0
619771,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº54,-34.757642,-58.366036,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,26.0
618697,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº55,-34.740594,-58.432775,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,33.0
619775,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,-34.713779,-58.44727,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,40.0
617966,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº57,-34.769296,-58.38498,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,56.0
618998,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº58,-34.793999,-58.434806,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,24.0
617953,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº59,-34.75253,-58.407054,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,39.0
619764,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº60,-34.758022,-58.420785,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,22.0
618696,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº61,-34.749489,-58.379136,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,32.0
619770,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº62,-34.771081,-58.432971,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,35.0
618693,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº63,-34.756703,-58.390947,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,18.0
618689,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº64,-34.750627,-58.419763,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,18.0
620235,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº65,-34.77634,-58.414323,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,22.0
620242,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº66,-34.769529,-58.369651,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,31.0
619773,0,ESCUELA DE EDUCACÓN SECUNDARIA Nº67,-34.705105,-58.441038,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,44.0
620236,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº68,-34.761744,-58.396568,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,51.0
618690,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº69,-34.748891,-58.393878,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,23.0
618081,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº70,-34.733964,-58.475521,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,69.0
617973,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº72,-34.726681,-58.48008,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,41.0
619777,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 73,-34.701863,-58.438871,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,27.0
617972,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°74,-34.721938,-58.442922,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,25.0
618462,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°75,-34.753072,-58.344067,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,31.0
617964,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 76,-34.706864,-58.461351,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,40.0
617962,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°77,-34.771288,-58.36075,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,20.0
619774,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°78,-34.709849,-58.455959,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,31.0
618695,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°79,-34.743028,-58.379912,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,30.0
618691,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 80,-34.764484,-58.40927,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,30.0
620549,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº81,-34.779808,-58.381366,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,13.0
617955,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°82,-34.741173,-58.350893,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,20.0
618692,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 83,-34.724835,-58.46277,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,46.0
611303,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-34.739557,-58.389686,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,21.0
614693,2,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,-34.752167,-58.443636,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,31.0
614751,2,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.717949,-58.461812,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,22.0
618999,1,EXTENSION Nº1 DE SECUNDARIA Nº30,-34.726282,-58.447014,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,34.0
617961,1,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,-34.730195,-58.465347,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,21.0
617967,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,-34.73706,-58.433144,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,24.0
618691,1,EXTENSIÓN I DE LA ESCUELA DE EDUCACIÓN SECUNDARIA N°80,-34.766222,-58.420502,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,39.0
607907,2,ANEXO I A ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-34.807224,-58.420846,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,33.0
607907,2,ANEXO I A ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-34.807224,-58.420846,Lomas de Zamora,Buenos Aires,Nivel Medio,Estatal,11.0
610677,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.725268,-58.463513,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,55.0
610667,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-34.705234,-58.442232,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,39.0
610694,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,-34.730826,-58.43461,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,22.0
614693,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,-34.748417,-58.443751,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,25.0
614751,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.7163,-58.46262,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,37.0
614749,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.736931,-58.444474,Lomas de Zamora,Buenos Aires,Nivel Secundario,Estatal,46.0
608773,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""JUAN BAUTISTA BARNECH""",-34.567158,-59.109504,Luján,Buenos Aires,Nivel Secundario,Estatal,65.0
600030,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JULIO STEVERLYNCK""",-34.569481,-59.180917,Luján,Buenos Aires,Nivel Secundario,Estatal,66.0
600030,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JULIO STEVERLYNCK""",-34.569481,-59.180917,Luján,Buenos Aires,Nivel Medio,Estatal,11.0
609776,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""ADELA DEPINO DE LUCERO""",-34.502038,-59.07074,Luján,Buenos Aires,Nivel Secundario,Estatal,46.0
609776,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""ADELA DEPINO DE LUCERO""",-34.502038,-59.07074,Luján,Buenos Aires,Nivel Medio,Estatal,9.0
610019,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.489426,-59.217836,Luján,Buenos Aires,Nivel Secundario,Estatal,13.0
608775,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""MARIA ADELA L. DE F. DE MONJARDIN""",-34.568639,-59.133066,Luján,Buenos Aires,Nivel Secundario,Estatal,36.0
608775,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""MARIA ADELA L. DE F. DE MONJARDIN""",-34.568639,-59.133066,Luján,Buenos Aires,Nivel Medio,Estatal,16.0
603596,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""DR.MANUEL ALVAREZ""",-34.427951,-59.128074,Luján,Buenos Aires,Nivel Secundario,Estatal,56.0
603596,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""DR.MANUEL ALVAREZ""",-34.427951,-59.128074,Luján,Buenos Aires,Nivel Medio,Estatal,8.0
605609,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""ADELINA DE MARIA DE BERTOLA""",-34.575101,-59.105239,Luján,Buenos Aires,Nivel Secundario,Estatal,97.0
605609,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""ADELINA DE MARIA DE BERTOLA""",-34.575101,-59.105239,Luján,Buenos Aires,Nivel Medio,Estatal,36.0
609773,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 ""FLORENTINO AMEGHINO""",-34.57179,-59.113509,Luján,Buenos Aires,Nivel Secundario,Estatal,96.0
620419,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.544592,-59.144048,Luján,Buenos Aires,Nivel Secundario,Estatal,19.0
620025,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-34.55998,-59.082334,Luján,Buenos Aires,Nivel Secundario,Estatal,22.0
620420,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.592141,-59.058246,Luján,Buenos Aires,Nivel Secundario,Estatal,13.0
620279,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,-34.547796,-59.104558,Luján,Buenos Aires,Nivel Secundario,Estatal,35.0
619778,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-34.601483,-59.173539,Luján,Buenos Aires,Nivel Secundario,Estatal,16.0
620251,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-34.625768,-59.254714,Luján,Buenos Aires,Nivel Secundario,Estatal,32.0
620251,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-34.625768,-59.254714,Luján,Buenos Aires,Nivel Medio,Estatal,2.0
620421,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-34.555908,-59.203838,Luján,Buenos Aires,Nivel Secundario,Estatal,22.0
619779,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-34.5475,-59.123528,Luján,Buenos Aires,Nivel Secundario,Estatal,25.0
620024,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,-34.57724,-59.117018,Luján,Buenos Aires,Nivel Secundario,Estatal,17.0
617223,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,-34.563624,-59.118434,Luján,Buenos Aires,Nivel Secundario,Estatal,39.0
620248,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-34.575619,-59.104846,Luján,Buenos Aires,Nivel Secundario,Estatal,98.0
608773,2,EXTENSION Nº1 DE SECUNDARIA Nº1,-34.565541,-59.110079,Luján,Buenos Aires,Nivel Secundario,Estatal,30.0
610019,1,EXTENSION DE SECUNDARIA Nº4,-34.483615,-59.221199,Luján,Buenos Aires,Nivel Secundario,Estatal,8.0
608773,1,ANEXO DE SECUNDARIA Nº1,-34.568728,-59.117212,Luján,Buenos Aires,…,,
606784,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-35.082018,-57.511245,Magdalena,Buenos Aires,Nivel Secundario,Estatal,40.0
606784,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-35.082018,-57.511245,Magdalena,Buenos Aires,Nivel Medio,Estatal,33.0
622725,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-35.266896,-57.572362,Magdalena,Buenos Aires,Nivel Secundario,Estatal,5.0
617776,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-35.009878,-57.692824,Magdalena,Buenos Aires,Nivel Secundario,Estatal,11.0
617776,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-35.009878,-57.692824,Magdalena,Buenos Aires,Nivel Medio,Estatal,1.0
617775,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-35.023576,-57.53456,Magdalena,Buenos Aires,Nivel Secundario,Estatal,9.0
620405,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-35.080919,-57.741475,Magdalena,Buenos Aires,Nivel Secundario,Estatal,19.0
620405,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-35.080919,-57.741475,Magdalena,Buenos Aires,Nivel Medio,Estatal,2.0
617772,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-35.081471,-57.51821,Magdalena,Buenos Aires,Nivel Secundario,Estatal,32.0
617774,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-35.081593,-57.502378,Magdalena,Buenos Aires,Nivel Secundario,Estatal,21.0
617777,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-35.052087,-57.688089,Magdalena,Buenos Aires,Nivel Secundario,Estatal,3.0
606784,6,EXTENSION Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-35.070449,-57.512717,Magdalena,Buenos Aires,Nivel Medio,Estatal,2.0
606784,1,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-35.065854,-57.536044,Magdalena,Buenos Aires,Nivel Secundario,Estatal,3.0
606784,2,ANEXO Nº2 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-35.12875,-57.649555,Magdalena,Buenos Aires,Nivel Secundario,Estatal,2.0
622725,1,ANEXO I A ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-35.229497,-57.716206,Magdalena,Buenos Aires,Nivel Secundario,Estatal,6.0
601994,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-36.855408,-57.873537,Maipú,Buenos Aires,Nivel Secundario,Estatal,18.0
601994,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-36.855408,-57.873537,Maipú,Buenos Aires,Nivel Medio,Estatal,10.0
607756,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""EMILIO VALENTIN ALAVEDRA",-36.868969,-57.877308,Maipú,Buenos Aires,Nivel Secundario,Estatal,54.0
607756,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""EMILIO VALENTIN ALAVEDRA",-36.868969,-57.877308,Maipú,Buenos Aires,Nivel Medio,Estatal,13.0
619780,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.083987,-57.8287,Maipú,Buenos Aires,Nivel Secundario,Estatal,12.0
619780,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.083987,-57.8287,Maipú,Buenos Aires,Nivel Medio,Estatal,3.0
601994,2,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-36.712941,-57.587825,Maipú,Buenos Aires,Nivel Secundario,Estatal,4.0
601994,2,ANEXO Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-36.712941,-57.587825,Maipú,Buenos Aires,Nivel Medio,Estatal,1.0
601437,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GRAL. DON JOSE DE SAN MARTIN""",-34.296311,-60.254695,Salto,Buenos Aires,Nivel Secundario,Estatal,92.0
601437,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GRAL. DON JOSE DE SAN MARTIN""",-34.296311,-60.254695,Salto,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,1.0
618702,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-34.291871,-60.255123,Salto,Buenos Aires,Nivel Secundario,Estatal,45.0
619781,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.309197,-60.250142,Salto,Buenos Aires,Nivel Secundario,Estatal,14.0
619782,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.296672,-60.232376,Salto,Buenos Aires,Nivel Secundario,Estatal,29.0
620458,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-34.293086,-60.261053,Salto,Buenos Aires,Nivel Secundario,Estatal,26.0
619783,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-34.288156,-60.25483,Salto,Buenos Aires,Nivel Secundario,Estatal,15.0
605191,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-34.102046,-60.408072,Salto,Buenos Aires,Nivel Secundario,Estatal,19.0
605191,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-34.102046,-60.408072,Salto,Buenos Aires,Nivel Medio,Estatal,8.0
620458,2,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-34.271301,-60.386984,Salto,Buenos Aires,Nivel Secundario,Estatal,3.0
619781,1,ANEXO Nº1 DE SECUNDARIA Nº3,-34.396843,-60.261361,Salto,Buenos Aires,Nivel Secundario,Estatal,4.0
605615,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""CRUCERO GRAL. BELGRANO""",-34.781107,-58.838645,Marcos Paz,Buenos Aires,Nivel Secundario,Estatal,120.0
605615,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""CRUCERO GRAL. BELGRANO""",-34.781107,-58.838645,Marcos Paz,Buenos Aires,Nivel Medio,Estatal,55.0
611542,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""DR. MARCOS PAZ""",-34.783522,-58.832715,Marcos Paz,Buenos Aires,Nivel Secundario,Estatal,122.0
620445,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.777507,-58.791853,Marcos Paz,Buenos Aires,Nivel Secundario,Estatal,14.0
618704,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.770697,-58.826682,Marcos Paz,Buenos Aires,Nivel Secundario,Estatal,64.0
620444,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-34.742731,-58.807274,Marcos Paz,Buenos Aires,Nivel Secundario,Estatal,35.0
618706,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-34.797771,-58.84674,Marcos Paz,Buenos Aires,Nivel Secundario,Estatal,29.0
618827,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-34.761526,-58.81668,Marcos Paz,Buenos Aires,Nivel Secundario,Estatal,27.0
607979,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-37.836108,-57.507104,Mar Chiquita,Buenos Aires,Nivel Secundario,Estatal,84.0
607979,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-37.836108,-57.507104,Mar Chiquita,Buenos Aires,Nivel Medio,Estatal,15.0
622410,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-37.458379,-57.727973,Mar Chiquita,Buenos Aires,Nivel Secundario,Estatal,47.0
607982,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.275962,-57.774728,Mar Chiquita,Buenos Aires,Nivel Secundario,Estatal,17.0
607982,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.275962,-57.774728,Mar Chiquita,Buenos Aires,Nivel Medio,Estatal,9.0
620474,0,ESC. SECUNDARIA Nº4,-37.666814,-57.664825,Mar Chiquita,Buenos Aires,Nivel Secundario,Estatal,14.0
620431,0,ESC. SECUNDARIA Nº5,-37.773107,-57.453123,Mar Chiquita,Buenos Aires,Nivel Secundario,Estatal,30.0
622410,1,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,-37.446504,-57.728057,Mar Chiquita,Buenos Aires,Nivel Medio,Estatal,14.0
607979,1,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-37.864249,-57.51786,Mar Chiquita,Buenos Aires,Nivel Secundario,Estatal,6.0
620474,1,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-37.802599,-57.625789,Mar Chiquita,Buenos Aires,Nivel Secundario,Estatal,12.0
610399,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GRAL MOSCONI""",-34.700862,-58.630752,La Matanza,Buenos Aires,Nivel Secundario,Estatal,151.0
610399,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""GRAL MOSCONI""",-34.700862,-58.630752,La Matanza,Buenos Aires,Nivel Medio,Estatal,13.0
605611,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JOSE DE SAN MARTIN""",-34.646767,-58.542926,La Matanza,Buenos Aires,Nivel Secundario,Estatal,57.0
605611,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JOSE DE SAN MARTIN""",-34.646767,-58.542926,La Matanza,Buenos Aires,Nivel Medio,Estatal,17.0
605611,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JOSE DE SAN MARTIN""",-34.646767,-58.542926,La Matanza,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,46.0
605613,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""DR. EDUARDO ACEVEDO""",-34.699658,-58.509629,La Matanza,Buenos Aires,Nivel Secundario,Estatal,197.0
605613,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 ""DR. EDUARDO ACEVEDO""",-34.699658,-58.509629,La Matanza,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,16.0
610322,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""ISLAS MALVINAS""",-34.666456,-58.585451,La Matanza,Buenos Aires,Nivel Secundario,Estatal,59.0
610322,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""ISLAS MALVINAS""",-34.666456,-58.585451,La Matanza,Buenos Aires,Nivel Medio,Estatal,9.0
610109,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6""JOSE FELIX BOGADO""",-34.650067,-58.552533,La Matanza,Buenos Aires,Nivel Secundario,Estatal,152.0
610109,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6""JOSE FELIX BOGADO""",-34.650067,-58.552533,La Matanza,Buenos Aires,Plan Fines (Trayectos y Deudores),Estatal,3.0
